,Actual,Future Predict
2001-04-25 00:00:00-04:00,0.7630000114440918,
2001-04-26 00:00:00-04:00,0.7580000162124634,
2001-04-27 00:00:00-04:00,0.7590000033378601,
2001-04-30 00:00:00-04:00,0.7664999961853027,
2001-05-01 00:00:00-04:00,0.7739999890327454,
2001-05-02 00:00:00-04:00,0.7860000133514404,
2001-05-03 00:00:00-04:00,0.7825000286102295,
2001-05-04 00:00:00-04:00,0.7749999761581421,
2001-05-07 00:00:00-04:00,0.7764999866485596,
2001-05-08 00:00:00-04:00,0.7605000138282776,
2001-05-09 00:00:00-04:00,0.7544999718666077,
2001-05-10 00:00:00-04:00,0.7505000233650208,
2001-05-11 00:00:00-04:00,0.7555000185966492,
2001-05-14 00:00:00-04:00,0.746999979019165,
2001-05-15 00:00:00-04:00,0.7475000023841857,
2001-05-16 00:00:00-04:00,0.7484999895095825,
2001-05-17 00:00:00-04:00,0.7609999775886536,
2001-05-18 00:00:00-04:00,0.7804999947547913,
2001-05-21 00:00:00-04:00,0.7950000166893005,
2001-05-22 00:00:00-04:00,0.7839999794960022,
2001-05-23 00:00:00-04:00,0.7839999794960022,
2001-05-24 00:00:00-04:00,0.7875000238418579,
2001-05-25 00:00:00-04:00,0.7860000133514404,
2001-05-29 00:00:00-04:00,0.7609999775886536,
2001-05-30 00:00:00-04:00,0.7574999928474427,
2001-05-31 00:00:00-04:00,0.7519999742507935,
2001-06-01 00:00:00-04:00,0.7475000023841857,
2001-06-04 00:00:00-04:00,0.7475000023841857,
2001-06-05 00:00:00-04:00,0.7570000290870667,
2001-06-06 00:00:00-04:00,0.7494999766349791,
2001-06-07 00:00:00-04:00,0.7465000152587891,
2001-06-08 00:00:00-04:00,0.727500021457672,
2001-06-11 00:00:00-04:00,0.7289999723434448,
2001-06-12 00:00:00-04:00,0.7254999876022339,
2001-06-13 00:00:00-04:00,0.7214999794960022,
2001-06-14 00:00:00-04:00,0.7245000004768372,
2001-06-15 00:00:00-04:00,0.7164999842643738,
2001-06-18 00:00:00-04:00,0.7174999713897705,
2001-06-19 00:00:00-04:00,0.7229999899864197,
2001-06-20 00:00:00-04:00,0.7129999995231628,
2001-06-21 00:00:00-04:00,0.7195000052452087,
2001-06-22 00:00:00-04:00,0.7129999995231628,
2001-06-25 00:00:00-04:00,0.7124999761581421,
2001-06-26 00:00:00-04:00,0.7160000205039978,
2001-06-27 00:00:00-04:00,0.7229999899864197,
